,data.horse.bloodline,data.horse.breed_type,data.horse.color,data.horse.gen,data.horse.horse_type,data.horse.img_url,data.horse.inserted_at,data.horse.name,data.horse.nft_id,data.horse.parents,data.horse.race_statistic.first_place_finishes,data.horse.race_statistic.free_win_rate,data.horse.race_statistic.number_of_free_races,data.horse.race_statistic.number_of_paid_races,data.horse.race_statistic.number_of_races,data.horse.race_statistic.paid_win_rate,data.horse.race_statistic.second_place_finishes,data.horse.race_statistic.third_place_finishes,data.horse.race_statistic.win_rate,data.horse.super_coat
0,Buterin,exclusive,Caribbean Green,Z12,Filly,https://img.zed.run/horses/00CC99.png,2022-06-30T01:05:36,Ever,435570,"[{'name': 'Bepop a Loota', 'nft_id': 126787}, {'name': 'Royal Zephyr', 'nft_id': 3693}]",0,0.0,9,0,9,0.0,0,0,0.0,False
0,Buterin,exclusive,Cosmic Cobalt,Z12,Colt,https://img.zed.run/horses/2E2D88.png,2022-06-30T01:08:58,Karburator II,435571,"[{'name': 'Vela', 'nft_id': 86863}, {'name': 'Royal Zephyr', 'nft_id': 3693}]",1,2.86,35,4,39,0.0,1,5,2.56,False
0,Nakamoto,elite,Bright Cerulean,Z5,Filly,https://img.zed.run/horses/1DACD6.png,2022-06-30T01:04:38,Wheezing Edge,435569,"[{'name': 'JoeRogan', 'nft_id': 180399}, {'name': ""I'm A Island Boy"", 'nft_id': 146396}]",6,12.77,47,5,52,0.0,3,4,11.54,False
0,Buterin,legendary,Caribbean Green,Z16,Stallion,https://img.zed.run/horses/00CC99.png,2021-12-24T19:03:37,Good Evidence,173437,"[{'name': 'Evidentiary Express', 'nft_id': 24474}, {'name': 'You Will Be Good', 'nft_id': 2797}]",6,5.83,103,0,103,0.0,10,8,5.83,False
0,Buterin,genesis,Antique Brass,Z9,Mare,https://img.zed.run/horses/CD9575.png,2021-07-09T17:15:36,The Edison Medicine,42367,[],21,5.54,343,11,354,18.18,26,33,5.93,False
0,Buterin,pacer,Desert Sand,Z268,Stallion,https://img.zed.run/horses/EDC9AF.png,2021-12-24T19:08:07,Desert Loving Pacer,173439,"[{'name': 'Pacer Dude 18', 'nft_id': 139196}, {'name': 'Skvllpvnkz Ride or Die', 'nft_id': 121078}]",0,0.0,28,0,28,0.0,0,0,0.0,True
0,Finney,elite,Black Chocolate,Z31,Filly,https://img.zed.run/horses/1B1811.png,2022-06-30T02:06:26,Chocolate Rush,435586,"[{'name': 'Sugar Beauty', 'nft_id': 418119}, {'name': 'Little Tiger', 'nft_id': 405247}]",3,6.25,48,1,49,0.0,6,4,6.12,False
0,Buterin,elite,Golden Rod,Z16,Mare,https://img.zed.run/horses/EEE8AA.png,2022-06-30T02:24:22,Space Games,435590,"[{'name': 'Moon Puff', 'nft_id': 203768}, {'name': 'Reindeer Games', 'nft_id': 8916}]",35,14.52,62,197,259,13.2,31,29,13.51,False
0,Finney,exclusive,Feldgrau,Z24,Colt,https://img.zed.run/horses/4D5D53.png,2022-06-30T02:24:27,Mornin',435591,"[{'name': 'Green Gourmet', 'nft_id': 367463}, {'name': 'Kaholo', 'nft_id': 156235}]",6,10.0,60,2,62,0.0,4,9,9.68,False
0,Finney,exclusive,Dark Byzantium,Z13,Colt,https://img.zed.run/horses/5D3954.png,2022-06-30T02:26:14,All My Children,435592,"[{'name': 'Green Gourmet', 'nft_id': 367463}, {'name': 'Jackhammer', 'nft_id': 179280}]",14,11.48,122,2,124,0.0,12,13,11.29,False
0,Buterin,legendary,Cotton Candy,Z15,Mare,https://img.zed.run/horses/FFBCD9.png,2021-12-24T19:14:51,Modern Girl,173446,"[{'name': 'Chief Finance Horse', 'nft_id': 41487}, {'name': 'Brute Runner', 'nft_id': 8282}]",2,2.9,69,12,81,0.0,2,4,2.47,False
0,Buterin,exclusive,Chrome Yellow,Z38,Filly,https://img.zed.run/horses/FFA700.png,2022-02-24T19:56:22,Missing Chromosone,304525,"[{'name': 'BananaSplitz', 'nft_id': 197889}, {'name': 'Hankie Valentine', 'nft_id': 89953}]",1,2.94,34,0,34,0.0,2,2,2.94,False
0,Finney,exclusive,Baker-Miller Pink,Z18,Filly,https://img.zed.run/horses/FF91AF.png,2022-02-24T19:56:22,I'm in Miami,304526,"[{'name': 'Piedra de Luna', 'nft_id': 170583}, {'name': 'Utah Jazz', 'nft_id': 56967}]",0,0.0,1,0,1,0.0,0,0,0.0,False
0,Buterin,exclusive,Anti-Flash White,Z18,Filly,https://img.zed.run/horses/F2F3F4.png,2022-06-30T02:53:01,Swish Swish,435599,"[{'name': 'Wood Swish', 'nft_id': 377169}, {'name': 'Code It', 'nft_id': 4265}]",19,14.16,113,28,141,10.71,9,11,13.48,False
0,Buterin,pacer,Arylide Yellow,Z211,Filly,https://img.zed.run/horses/E9D66B.png,2022-02-24T19:56:27,House of Gold,304530,"[{'name': 'JK Rowling', 'nft_id': 198538}, {'name': 'The Life 2', 'nft_id': 186712}]",0,0.0,17,0,17,0.0,0,0,0.0,False
0,Buterin,genesis,Black Chocolate,Z9,Stallion,https://img.zed.run/horses/1B1811.png,2021-07-09T17:26:37,Tale Rescinded,42387,[],1,0.0,18,16,34,6.25,4,2,2.94,False
0,Buterin,legendary,Ghost White,Z17,Stallion,https://img.zed.run/horses/FFFFFF.png,2021-12-24T19:35:50,Bosnian Diamond,173459,"[{'name': 'Foxy Bell', 'nft_id': 42023}, {'name': 'Dial Telephone', 'nft_id': 24445}]",1,1.96,51,0,51,0.0,3,2,1.96,False
0,Buterin,elite,Midnight Black,Z19,Filly,https://img.zed.run/horses/000000.png,2022-06-30T03:30:27,Self-induced Comatose,435607,"[{'name': 'Hand Of Doubt', 'nft_id': 413139}, {'name': 'Zeltic Chrome', 'nft_id': 164269}]",5,15.63,32,2,34,0.0,3,3,14.71,False
0,Buterin,elite,Cinnamon Satin,Z32,Filly,https://img.zed.run/horses/CD607E.png,2022-06-30T03:31:18,Escape Me,435608,"[{'name': 'Hand Of Doubt', 'nft_id': 413139}, {'name': 'Kiss You Goodbye', 'nft_id': 396951}]",0,0.0,10,0,10,0.0,0,0,0.0,False
0,Buterin,elite,Celestial Blue,Z18,Mare,https://img.zed.run/horses/4997D0.png,2022-06-30T03:33:46,Trapped In A Maze,435610,"[{'name': 'Hand Of Doubt', 'nft_id': 413139}, {'name': 'Hindsight', 'nft_id': 131172}]",1,2.7,37,1,38,0.0,1,2,2.63,False
0,Nakamoto,exclusive,Colombo Spice,Z7,Mare,https://img.zed.run/horses/FF3800.png,2022-06-30T03:34:49,Job,435612,"[{'name': 'Zyzz', 'nft_id': 58385}, {'name': 'ShaCarri', 'nft_id': 36439}]",5,4.31,116,5,121,0.0,6,17,4.13,False
0,Szabo,cross,Shadow Fighter,Z19,Filly,https://img.zed.run/horses/BFAFB2.png,2022-06-30T03:44:01,Sarsats,435615,"[{'name': 'Boijorge', 'nft_id': 74971}, {'name': 'Longface', 'nft_id': 17076}]",9,10.47,86,11,97,0.0,3,5,9.28,False
0,Buterin,genesis,Crimson Tide,Z9,Colt,https://img.zed.run/horses/DC143C.png,2021-07-09T17:31:04,Tripping The Light Fantastic,42401,[],6,9.76,41,17,58,11.76,10,11,10.34,False
0,Buterin,elite,Destiny,Z25,Colt,https://img.zed.run/horses/872657.png,2022-06-30T03:45:04,AwayGame,435618,"[{'name': 'Hockey', 'nft_id': 407340}, {'name': 'Weekend Escape', 'nft_id': 386904}]",0,0.0,10,0,10,0.0,2,1,0.0,False
0,Szabo,exclusive,Crimson Tide,Z17,Colt,https://img.zed.run/horses/DC143C.png,2021-12-24T19:48:32,Stumbled Upon Gambino,173473,"[{'name': 'Stumbled Upon', 'nft_id': 150575}, {'name': 'Children Of Gambino', 'nft_id': 769}]",20,23.29,73,36,109,8.33,4,6,18.35,False
0,Buterin,legendary,Deep Taupe,Z18,Mare,https://img.zed.run/horses/7E5E60.png,2021-12-24T19:52:29,The Prance Is Right,173476,"[{'name': 'The Undertaker', 'nft_id': 42870}, {'name': 'Wise Monkey', 'nft_id': 21959}]",91,15.21,447,202,649,11.39,61,40,14.02,False
0,Buterin,genesis,Brown Sugar,Z9,Mare,https://img.zed.run/horses/AF6E4D.png,2021-07-09T17:31:44,Commodity Art,42403,[],5,4.9,102,13,115,0.0,11,17,4.35,False
0,Finney,exclusive,Celestial Blue,Z11,Mare,https://img.zed.run/horses/4997D0.png,2022-06-30T03:56:12,Yellow Daffodil,435626,"[{'name': 'Darling Harbour', 'nft_id': 108958}, {'name': 'Command Hunter', 'nft_id': 29836}]",14,12.24,98,11,109,18.18,11,7,12.84,False
0,Szabo,exclusive,Burnt Umber,Z5,Mare,https://img.zed.run/horses/8A3324.png,2021-12-24T20:01:22,Ghost Scope,173482,"[{'name': 'Starshine', 'nft_id': 100811}, {'name': 'Video Game Champion', 'nft_id': 12614}]",60,10.6,453,86,539,13.95,45,42,11.13,False
0,Buterin,genesis,Cosmic Latte,Z9,Stallion,https://img.zed.run/horses/FFF8E7.png,2021-07-09T17:37:31,Contrary To The Genre,42413,[],11,5.37,205,2,207,0.0,18,13,5.31,False
0,Buterin,exclusive,Bleu De France,Z37,Colt,https://img.zed.run/horses/318CE7.png,2022-06-30T04:01:14,Encule Gasquet,435630,"[{'name': 'The Lady Amphitrite', 'nft_id': 413967}, {'name': 'The Lad Chad', 'nft_id': 413961}]",0,0.0,10,0,10,0.0,0,0,0.0,False
0,Finney,exclusive,Byzantine,Z13,Mare,https://img.zed.run/horses/BD33A4.png,2021-12-24T20:14:54,Lord Shira,173488,"[{'name': 'Wanda Vision', 'nft_id': 96545}, {'name': 'To Fast For You', 'nft_id': 31295}]",14,9.72,144,11,155,0.0,17,17,9.03,False
0,Buterin,exclusive,Stronghold Ivory,Z33,Filly,https://img.zed.run/horses/CDCDC1.png,2021-12-24T20:14:57,Percanta,173489,"[{'name': 'Amalia', 'nft_id': 137851}, {'name': 'Stoney Rise', 'nft_id': 23019}]",3,4.05,74,10,84,0.0,0,2,3.57,False
0,Finney,elite,Fawn,Z29,Mare,https://img.zed.run/horses/E5AA70.png,2021-12-24T20:15:33,Malena,173490,"[{'name': 'Florista', 'nft_id': 137845}, {'name': 'Garufa', 'nft_id': 136564}]",32,13.42,231,23,254,4.35,34,18,12.6,False
0,Buterin,legendary,Dark Lava,Z19,Mare,https://img.zed.run/horses/483C32.png,2021-12-24T20:16:39,Prototype 7,173493,"[{'name': 'Ancestral Apparition', 'nft_id': 24328}, {'name': 'South African God', 'nft_id': 14440}]",0,0.0,77,0,77,0.0,2,4,0.0,False
0,Buterin,cross,Azure Mist,Z45,Filly,https://img.zed.run/horses/F0FFFF.png,2022-06-30T05:25:23,Why do I keep doing this,435643,"[{'name': 'Wild Leaves', 'nft_id': 417521}, {'name': 'Always Sunrise', 'nft_id': 143285}]",0,0.0,20,0,20,0.0,1,4,0.0,False
0,Buterin,genesis,Baker-Miller Pink,Z9,Stallion,https://img.zed.run/horses/FF91AF.png,2021-07-09T17:47:11,Famous Figures,42431,[],6,40.0,5,41,46,9.76,6,2,13.04,False
0,Buterin,pacer,Electric Violet,Z216,Stallion,https://img.zed.run/horses/8F00FF.png,2022-06-30T06:23:41,Acai Foal,435650,"[{'name': 'Green Caribbeanz', 'nft_id': 420964}, {'name': 'Trapeze', 'nft_id': 414502}]",7,6.6,106,0,106,0.0,12,14,6.6,False
0,Buterin,legendary,Field Drab,Z19,Filly,https://img.zed.run/horses/6C541E.png,2021-12-24T20:36:34,Turf Dirt,173510,"[{'name': 'Lasayette', 'nft_id': 25170}, {'name': 'South African God', 'nft_id': 14440}]",0,0.0,13,2,15,0.0,0,0,0.0,False
0,Buterin,exclusive,Celestial Blue,Z35,Mare,https://img.zed.run/horses/4997D0.png,2022-02-24T20:16:37,Ti84,304583,"[{'name': ""Crimson's Destiny"", 'nft_id': 196958}, {'name': 'Wild for the Night', 'nft_id': 94032}]",0,0.0,10,0,10,0.0,0,4,0.0,False
0,Szabo,exclusive,China Rose,Z9,Mare,https://img.zed.run/horses/A8516E.png,2022-06-30T07:08:48,winter's scene,435660,"[{'name': ""Winter's Hope"", 'nft_id': 36642}, {'name': 'Tyro Scene', 'nft_id': 1405}]",43,11.26,364,48,412,4.17,39,24,10.44,False
0,Nakamoto,exclusive,Copper Penny,Z4,Mare,https://img.zed.run/horses/AD6F69.png,2022-06-30T07:09:53,Gorgeous Shade,435661,"[{'name': 'Glamorous Shade', 'nft_id': 401639}, {'name': 'Butterscotch', 'nft_id': 506}]",14,24.39,41,81,122,4.94,7,10,11.48,False
0,Nakamoto,cross,Bright Cerulean,Z16,Mare,https://img.zed.run/horses/1DACD6.png,2022-06-30T07:10:47,Baby Sharknado,435662,"[{'name': 'Nakano Sharknado', 'nft_id': 418902}, {'name': 'Best Song Ever', 'nft_id': 150994}]",3,3.49,86,2,88,0.0,12,5,3.41,False
0,Buterin,genesis,Taupe,Z9,Stallion,https://img.zed.run/horses/715C56.png,2021-07-09T17:53:15,Yacht Parties,42448,[],2,10.53,19,1,20,0.0,0,2,10.0,False
0,Buterin,genesis,Cyclamen,Z9,Filly,https://img.zed.run/horses/F56FA1.png,2021-07-09T17:53:22,Jobs Robs,42449,[],0,0.0,0,0,0,0.0,0,0,0.0,False
0,Buterin,genesis,Bleu De France,Z9,Mare,https://img.zed.run/horses/318CE7.png,2021-07-09T17:53:18,Eighty Percent Of Cats,42452,[],12,2.86,385,46,431,2.17,37,40,2.78,False
0,Finney,elite,Arylide Yellow,Z27,Colt,https://img.zed.run/horses/E9D66B.png,2022-06-30T07:35:30,Labonte's,435680,"[{'name': 'Five Chair', 'nft_id': 189064}, {'name': 'Tender Prince', 'nft_id': 130469}]",0,0.0,15,0,15,0.0,0,1,0.0,False
0,Nakamoto,exclusive,Sir Aquamarine,Z4,Mare,https://img.zed.run/horses/7FFFD4.png,2022-06-30T07:39:19,Damsel In Dis Dress,435682,"[{'name': 'Out The Office', 'nft_id': 389254}, {'name': 'Sean Connery', 'nft_id': 35070}]",14,4.36,321,13,334,0.0,28,50,4.19,False
0,Buterin,legendary,Absolute Zero,Z16,Colt,https://img.zed.run/horses/0048BA.png,2021-12-24T21:10:14,Ted Raiser,173542,"[{'name': 'Deep House Raiser', 'nft_id': 24265}, {'name': 'Ted Said', 'nft_id': 3957}]",1,20.0,5,0,5,0.0,0,1,20.0,False
0,Buterin,legendary,Big Dip O’Ruby,Z16,Filly,https://img.zed.run/horses/9C2542.png,2022-06-30T08:00:39,Drum These Nuts,435690,"[{'name': 'Drumnoorum', 'nft_id': 45539}, {'name': 'Calculated', 'nft_id': 12173}]",0,0.0,10,0,10,0.0,0,2,0.0,False
0,Buterin,genesis,Anti-Flash White,Z9,Mare,https://img.zed.run/horses/F2F3F4.png,2021-07-09T17:54:01,The Slow Burn,42475,[],116,10.86,1050,47,1097,4.26,89,77,10.57,False
0,Buterin,genesis,AO,Z9,Mare,https://img.zed.run/horses/008000.png,2021-07-09T17:54:12,Classical Broomstick,42479,[],7,12.5,56,14,70,0.0,2,8,10.0,False
0,Buterin,legendary,Amethyst,Z17,Mare,https://img.zed.run/horses/9966CC.png,2021-12-24T21:17:41,Adios Felicia,173554,"[{'name': 'Plausible Possible', 'nft_id': 42364}, {'name': 'Galinba Blast', 'nft_id': 26294}]",18,12.59,135,48,183,2.08,13,16,9.84,False
0,Szabo,exclusive,Midnight Black,Z10,Mare,https://img.zed.run/horses/000000.png,2022-06-30T09:07:55,Furious Flashblack,435704,"[{'name': 'Furious Flashback', 'nft_id': 36537}, {'name': 'King Leo', 'nft_id': 4821}]",10,7.63,131,1,132,0.0,12,10,7.58,False
0,Buterin,genesis,Champagne Papi,Z9,Mare,https://img.zed.run/horses/F1DDCF.png,2021-07-09T17:54:19,Buried Treasure,42489,[],3,9.09,33,9,42,0.0,1,2,7.14,False
0,Nakamoto,exclusive,English Vermillion,Z4,Filly,https://img.zed.run/horses/CC474B.png,2022-06-30T09:41:14,CharlesxHoskinson,435706,"[{'name': 'Headmistress', 'nft_id': 347780}, {'name': 'Zerubbabel', 'nft_id': 79290}]",9,2.21,362,15,377,6.67,30,40,2.39,False
0,Buterin,legendary,Burlywood,Z20,Stallion,https://img.zed.run/horses/DEB887.png,2021-12-24T21:25:15,Stellar Storm,173568,"[{'name': 'Two Cups', 'nft_id': 8997}, {'name': 'Anakin', 'nft_id': 5848}]",0,0.0,12,0,12,0.0,0,0,0.0,False
0,Szabo,exclusive,Black Chocolate,Z10,Stallion,https://img.zed.run/horses/1B1811.png,2022-06-30T11:46:43,Fat Leo,435716,"[{'name': 'Leonides', 'nft_id': 350054}, {'name': 'Fat Walda', 'nft_id': 16218}]",12,8.05,149,25,174,0.0,17,16,6.9,False
0,Buterin,exclusive,Dark Byzantium,Z25,Mare,https://img.zed.run/horses/5D3954.png,2021-12-24T21:38:57,Cyrilla,173572,"[{'name': 'Blindside', 'nft_id': 137313}, {'name': 'Sonic Swish', 'nft_id': 30063}]",13,12.62,103,5,108,0.0,5,6,12.04,False
0,Buterin,exclusive,Alabaster,Z21,Mare,https://img.zed.run/horses/F2F0E6.png,2021-12-24T21:41:48,Tofutti,173576,"[{'name': 'Time Step', 'nft_id': 118827}, {'name': 'Sonic Swish', 'nft_id': 30063}]",2,5.71,35,5,40,0.0,3,4,5.0,False
0,Finney,exclusive,Fawn,Z10,Colt,https://img.zed.run/horses/E5AA70.png,2022-06-30T12:17:49,Dridi Sprinter,435721,"[{'name': 'Goblet of Fire', 'nft_id': 116849}, {'name': 'Barracuda', 'nft_id': 62501}]",15,4.8,271,50,321,4.0,29,33,4.67,False
0,Nakamoto,legendary,Bittersweet Shimmer,Z2,Stallion,https://img.zed.run/horses/BF4F51.png,2022-06-30T12:24:57,Bon,435723,"[{'name': 'Luster', 'nft_id': 435}, {'name': 'Home Run', 'nft_id': 258}]",44,8.7,322,188,510,8.51,67,53,8.63,False
0,Nakamoto,legendary,Taupe,Z2,Mare,https://img.zed.run/horses/715C56.png,2022-06-30T12:27:00,Word,435724,"[{'name': 'Oath Breaker', 'nft_id': 488}, {'name': 'Solid Snake', 'nft_id': 419}]",46,16.97,218,56,274,16.07,28,22,16.79,False
0,Nakamoto,legendary,Fandango,Z3,Mare,https://img.zed.run/horses/B53389.png,2022-06-30T12:27:05,Bethany,435725,"[{'name': 'Funny', 'nft_id': 13282}, {'name': 'Oath Breaker', 'nft_id': 488}]",13,20.97,62,11,73,0.0,6,8,17.81,False
0,Nakamoto,legendary,Copper Penny,Z2,Colt,https://img.zed.run/horses/AD6F69.png,2022-06-30T12:30:00,Fast And Feisty,435727,"[{'name': 'Hidden Fantasy', 'nft_id': 499}, {'name': 'Act Feisty', 'nft_id': 490}]",22,4.71,425,28,453,7.14,39,38,4.86,False
0,Nakamoto,legendary,Crimson Tide,Z2,Mare,https://img.zed.run/horses/DC143C.png,2022-06-30T12:40:01,Breaking Glass,435731,"[{'name': 'Fragile Glass', 'nft_id': 429}, {'name': 'Home Run', 'nft_id': 258}]",8,11.86,59,20,79,5.0,8,8,10.13,False
0,Buterin,legendary,Mystic Maroon,Z16,Colt,https://img.zed.run/horses/B03060.png,2021-12-24T22:01:47,Nairn,173591,"[{'name': 'Lilly Filly', 'nft_id': 43717}, {'name': 'Dream Start', 'nft_id': 11993}]",2,4.76,42,2,44,0.0,4,4,4.55,False
0,Nakamoto,legendary,Bondi Blue,Z2,Mare,https://img.zed.run/horses/0095B6.png,2022-06-30T12:59:59,Reveal,435735,"[{'name': 'Fearless', 'nft_id': 495}, {'name': 'Can I Wonder', 'nft_id': 244}]",18,21.69,83,23,106,0.0,9,17,16.98,False
0,Buterin,cross,Desert Sand,Z53,Filly,https://img.zed.run/horses/EDC9AF.png,2022-06-30T13:06:12,Syntribitch Scammer,435737,"[{'name': 'Ultimate Beast', 'nft_id': 189595}, {'name': 'Goodnight Moon', 'nft_id': 31473}]",0,0.0,10,0,10,0.0,0,0,0.0,False
0,Finney,cross,Oval Orchid,Z24,Mare,https://img.zed.run/horses/DA70D6.png,2022-06-30T13:07:15,Aztec Immortal,435738,"[{'name': 'Sour Immortal', 'nft_id': 420614}, {'name': 'Avocado From Mexico', 'nft_id': 135385}]",46,11.55,381,22,403,9.09,32,26,11.41,False
0,Buterin,genesis,Taupe,Z9,Mare,https://img.zed.run/horses/715C56.png,2021-07-09T17:55:23,Extraordinary Age,42523,[],9,8.33,84,39,123,5.13,9,12,7.32,False
0,Buterin,genesis,Oval Orchid,Z9,Stallion,https://img.zed.run/horses/DA70D6.png,2021-07-09T17:55:26,One Of My Ideas,42524,[],6,2.87,174,49,223,2.04,10,19,2.69,False
0,Buterin,cross,Air Superiority Blue,Z36,Filly,https://img.zed.run/horses/72A0C1.png,2022-06-30T13:25:56,Zumdung,435739,"[{'name': 'Terd Eater', 'nft_id': 401630}, {'name': 'ZUMDUNDER', 'nft_id': 166407}]",0,0.0,13,0,13,0.0,0,2,0.0,False
0,Buterin,genesis,Space Sparkle,Z9,Mare,https://img.zed.run/horses/4A646C.png,2021-07-09T17:55:36,Subtle Strokes,42527,[],15,7.54,199,36,235,0.0,14,26,6.38,False
0,Buterin,exclusive,Chartreuse,Z38,Colt,https://img.zed.run/horses/7FFF00.png,2022-02-24T20:36:01,Ti85,304676,"[{'name': 'Gold Facts', 'nft_id': 176840}, {'name': 'Wild for the Night', 'nft_id': 94032}]",0,0.0,10,0,10,0.0,0,0,0.0,False
0,Buterin,genesis,Space Sparkle,Z9,Mare,https://img.zed.run/horses/4A646C.png,2021-07-09T17:55:48,Tempers Flare,42533,[],7,7.95,88,8,96,0.0,7,10,7.29,False
0,Buterin,exclusive,Midnight Black,Z15,Mare,https://img.zed.run/horses/000000.png,2021-12-24T22:22:25,Midnight Kiss,173606,"[{'name': 'Practically Possible', 'nft_id': 41876}, {'name': 'Z1 Sniper', 'nft_id': 39307}]",10,9.59,73,35,108,8.57,6,6,9.26,False
0,Buterin,legendary,Burlywood,Z18,Mare,https://img.zed.run/horses/DEB887.png,2021-12-24T22:23:25,Polypunk,173607,"[{'name': 'Come On Umpire', 'nft_id': 43492}, {'name': 'Royal Angel', 'nft_id': 28435}]",112,13.29,843,16,859,0.0,63,42,13.04,False
0,Buterin,exclusive,Bleu De France,Z35,Filly,https://img.zed.run/horses/318CE7.png,2022-02-24T20:37:01,Ti86,304677,"[{'name': 'Crimson Blue', 'nft_id': 192865}, {'name': 'Wild for the Night', 'nft_id': 94032}]",3,8.33,36,1,37,0.0,3,1,8.11,False
0,Finney,legendary,Anti-Flash White,Z13,Filly,https://img.zed.run/horses/F2F3F4.png,2022-06-30T14:11:49,luaNFE,435754,"[{'name': 'Precision Bolt', 'nft_id': 25188}, {'name': 'DRE4M', 'nft_id': 21033}]",8,14.81,54,1,55,0.0,7,8,14.55,False
0,Finney,legendary,Battle Horse Gray,Z14,Colt,https://img.zed.run/horses/848482.png,2022-06-30T14:13:39,Pai Pai,435755,"[{'name': 'Precision Bolt', 'nft_id': 25188}, {'name': 'Jet Star', 'nft_id': 3316}]",1,3.45,29,0,29,0.0,2,0,3.45,False
0,Finney,legendary,Fandango,Z11,Colt,https://img.zed.run/horses/B53389.png,2022-06-30T14:29:54,Danng zhao,435756,"[{'name': 'Lollipops and Liquorice', 'nft_id': 20437}, {'name': 'All Rigged Up', 'nft_id': 2313}]",7,13.46,52,2,54,0.0,5,8,12.96,False
0,Buterin,cross,Air Superiority Blue,Z30,Stallion,https://img.zed.run/horses/72A0C1.png,2021-12-24T22:32:55,Silver Blue,173613,"[{'name': 'JaMorant', 'nft_id': 153883}, {'name': 'Based Gold', 'nft_id': 98621}]",59,10.93,540,6,546,0.0,42,36,10.81,False
0,Buterin,exclusive,Air Superiority Blue,Z20,Mare,https://img.zed.run/horses/72A0C1.png,2021-12-24T22:33:15,Reckless Power,173614,"[{'name': 'Cosmic Power', 'nft_id': 139458}, {'name': 'Reckless Forever', 'nft_id': 26519}]",40,10.15,266,127,393,10.24,27,32,10.18,False
0,Buterin,genesis,Dark Lava,Z9,Mare,https://img.zed.run/horses/483C32.png,2021-07-09T18:07:54,Your Child Is Fine,42547,[],4,2.58,155,2,157,0.0,14,12,2.55,False
0,Buterin,cross,Cerulean Frost,Z41,Colt,https://img.zed.run/horses/6D9BC3.png,2022-06-30T14:47:51,Blew Egypt,435766,"[{'name': 'I blew it', 'nft_id': 386747}, {'name': 'Egypt Moon', 'nft_id': 364233}]",1,2.94,34,0,34,0.0,0,4,2.94,False
0,Nakamoto,exclusive,Cyclamen,Z6,Colt,https://img.zed.run/horses/F56FA1.png,2022-06-30T14:51:05,Emperor of the Abyss,435770,"[{'name': 'Hand of the Emperor', 'nft_id': 350057}, {'name': 'Abyssal Breeze', 'nft_id': 186368}]",34,10.5,219,107,326,10.28,37,27,10.43,False
0,Nakamoto,legendary,Deep Taupe,Z3,Mare,https://img.zed.run/horses/7E5E60.png,2022-06-30T15:17:02,Virtual Love,435774,"[{'name': 'Love Me Now', 'nft_id': 13292}, {'name': 'Virtual Currency', 'nft_id': 12268}]",17,6.75,237,21,258,4.76,19,27,6.59,False
0,Szabo,legendary,English Vermillion,Z7,Colt,https://img.zed.run/horses/CC474B.png,2022-06-30T15:20:05,Crimson Rock,435776,"[{'name': 'Tide Screaming', 'nft_id': 12671}, {'name': 'Becoming Clear', 'nft_id': 12547}]",13,3.15,222,136,358,4.41,34,37,3.63,False
0,Buterin,elite,Champagne Papi,Z22,Stallion,https://img.zed.run/horses/F1DDCF.png,2022-02-24T20:40:51,Snolympics,304706,"[{'name': 'Olympic Games', 'nft_id': 50774}, {'name': 'Snowden Snowed In', 'nft_id': 41468}]",39,7.63,511,27,538,0.0,44,29,7.25,False
0,Buterin,genesis,Cosmic Cobalt,Z9,Colt,https://img.zed.run/horses/2E2D88.png,2021-07-09T18:08:44,High Minded Ambitions,42563,[],1,1.08,93,0,93,0.0,8,6,1.08,False
0,Szabo,legendary,Field Drab,Z7,Stallion,https://img.zed.run/horses/6C541E.png,2022-06-30T15:22:08,Herbie Hancock,435778,"[{'name': 'It ’s Still Bingeable', 'nft_id': 22896}, {'name': 'Becoming Clear', 'nft_id': 12547}]",5,9.8,51,0,51,0.0,6,4,9.8,False
0,Buterin,genesis,Air Superiority Blue,Z9,Colt,https://img.zed.run/horses/72A0C1.png,2021-07-09T18:08:41,Zero Beer Case,42565,[],4,10.53,38,0,38,0.0,2,2,10.53,False
0,Szabo,legendary,Cyclamen,Z7,Mare,https://img.zed.run/horses/F56FA1.png,2022-06-30T15:22:54,Photograph,435780,"[{'name': 'Becoming Clear', 'nft_id': 12547}, {'name': 'Drinking Problem', 'nft_id': 12099}]",1,2.78,36,1,37,0.0,2,6,2.7,False
0,Finney,exclusive,Fawn,Z15,Colt,https://img.zed.run/horses/E5AA70.png,2022-06-30T16:00:25,Gotcher,435786,"[{'name': 'My Ghost', 'nft_id': 165399}, {'name': 'Magic Alliance', 'nft_id': 2409}]",8,8.89,90,0,90,0.0,5,8,8.89,False
0,Finney,elite,Cyclamen,Z19,Colt,https://img.zed.run/horses/F56FA1.png,2022-06-30T16:01:50,R U Still Down,435787,"[{'name': ""Mia's Daughter"", 'nft_id': 379331}, {'name': 'Auto Club', 'nft_id': 160754}]",14,10.62,113,16,129,12.5,8,7,10.85,False
0,Buterin,exclusive,Pale Violet,Z43,Mare,https://img.zed.run/horses/DB7093.png,2021-12-24T23:04:49,Floral Orbit,173644,"[{'name': 'Palladino', 'nft_id': 139283}, {'name': 'First Cousin Is A No No', 'nft_id': 3243}]",4,8.16,49,10,59,0.0,4,6,6.78,False
